RefSeqID	FBgn	Chr	Start	End	Score	Strand	IC_4_6_K4me3_1	IC_4_6_K4me3_2	IC_6_8_K4me3_1	IC_6_8_K4me3_2	IC_8_10_K4me3_1	IC_8_10_K4me3_2	VC_4_6_K4me3_1	VC_4_6_K4me3_2	VC_68_K4me3_1_1	VC_68_K4me3_2_1	VC_810_K4me3_1_1	VC_810_K4me3_2_1	IC_4_6_K27ac_1	IC_4_6_K27ac_3	IC_6_8_K27ac_1	IC_6_8_K27ac_3	IC_8_10_K27ac_1	IC_8_10_K27ac_2	VC_4_6_K27ac_1	VC_4_6_K27ac_2	VC_68_K27ac_1_1	VC_68_K27ac_2_1	VC_810_K27ac_1_1	VC_810_K27ac_2_1	IC_4_6_K79me3_1	IC_4_6_K79me3_2	IC_6_8_K79me3_1	IC_6_8_K79me3_2	IC_8_10_K79me3_1	IC_8_10_K79me3_2	VC_4_6_K79me3_1	VC_4_6_K79me3_2	VC_68_K79me3_1_1	VC_68_K79me3_2_1	VC_810_K79me3_1_1	VC_810_K79me3_2_1	IC_4_6_K4mono_1	IC_4_6_K4mono_2	IC_6_8_K4mono_1	IC_6_8_K4mono_2	IC_8_10_K4mono_1	IC_8_10_K4mono_2	VC_4_6_K4mono_1	VC_4_6_K4mono_2	VC_68_K4mono_1_1	VC_68_K4mono_2_1	VC_810_K4mono_1_1	VC_810_K4mono_2_1	IC_4_6_K27me3_1	IC_4_6_K27me3_2	IC_6_8_K27me3_2	IC_6_8_K27me3_3	IC_8_10_K27me3_1	IC_8_10_K27me3_2	VC_4_6_K27me3_1	VC_4_6_K27me3_2	VC_68_K27me3_1_1	VC_68_K27me3_2_1	VC_810_K27me3_1_1	VC_810_K27me3_2_1	X4.6h_Ind.neg_1	X4.6h_Ind.neg_2	X4.6h_Ind.pos_1	X4.6h_Ind.pos_2	X6.8h_Ind.neg_1	X6.8h_Ind.neg_2	X6.8h_Ind.pos_1	X6.8h_Ind.pos_2	X4.6h_Vnd.neg_1	X4.6h_Vnd.neg_2	X4.6h_Vnd.pos_1	X4.6h_Vnd.pos_2	X6.8h_Vnd.neg_1	X6.8h_Vnd.neg_2	X6.8h_Vnd.pos_1	X6.8h_Vnd.pos_2	X4.6h_Pros.neg_1	X4.6h_Pros.neg_2	X4.6h_Pros.pos_1	X4.6h_Pros.pos_2	X6.8h_Pros.neg_1	X6.8h_Pros.neg_2	X6.8h_Pros.pos_1	X6.8h_Pros.pos_2	X6.8h_Elav.neg_1	X6.8h_Elav.neg_2	X6.8h_Elav.pos_1	X6.8h_Elav.pos_2	X8.10h_Elav.neg_1	X8.10h_Elav.neg_2	X8.10h_Elav.pos_1	X8.10h_Elav.pos_2	X18.22h_Elav.neg_1	X18.22h_Elav.neg_2	X18.22h_Elav.pos_1	X18.22h_Elav.pos_2	X6.8h_Repo.neg_1	X6.8h_Repo.neg_2	X6.8h_Repo.pos_1	X6.8h_Repo.pos_2	X8.10h_Repo.neg_1	X8.10h_Repo.neg_2	X8.10h_Repo.pos_1	X8.10h_Repo.pos_2	X18.22h_Repo.neg_1	X18.22h_Repo.neg_2	X18.22h_Repo.pos_1	X18.22h_Repo.pos_2	CGID	Symbol	Biotype	Tissue_46_K4me3	Tissue_68_K4me3	Tissue_810_K4me3	Tissue_46_K27ac	Tissue_68_K27ac	Tissue_810_K27ac	Tissue_46_K79me3	Tissue_68_K79me3	Tissue_810_K79me3	Tissue_46_K4me1	Tissue_68_K4me1	Tissue_810_K4me1	Tissue_46_K27me3	Tissue_68_K27me3	Tissue_810_K27me3	fit3.cluster	K4_vector	K27_vector	K79_vector	Euklidian_dist
NR_001850.1	NA	2R	19750554	19750754	500	-	28	58	90	93	49	36	35	29	31	53	76	82	255	255	261	115	190	404	352	161	483	477	400	278	50	355	98	72	103	60	123	66	68	65	108	30	203	276	195	166	218	251	251	130	434	311	435	481	151	59	75	137	100	122	139	54	120	115	111	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	-2.88539783727097	0	0.0779619585638162	0.0993537704347211	-0.645647077748625	-0.300109263665248	0	0	0.102982668971589	-0.108081769565413	-0.365524470128337	0.203338048703124	0.306075213038571	-0.148585560003642	3	-2.51477426654881	-1.28381982353035	-0.300109263665248	2.83942749883199
NM_078691.3	FBgn0010380	X	19731003	19731203	500	+	945	909	660	762	1543	2391	1162	1762	1435	1724	1810	1475	432	454	602	146	486	431	520	182	561	545	482	582	110	529	300	208	174	412	149	117	170	140	171	53	81	119	103	36	65	47	86	49	153	101	80	94	116	5	5	51	46	40	53	19	19	13	33	29	12.3879490603499	12.4053707355254	12.5918084732909	12.8376493814318	12.2862399622151	12.2426632437887	12.5010363589719	12.2711991422827	11.9030944718291	11.7845272857957	11.8680777197498	12.0244170655632	11.7310779105625	11.7132684268776	11.6010831867586	11.6474593189879	12.0407569429887	12.2693297914358	12.2288818247711	12.5191997440466	12.1608003672661	12.2377761549028	12.4030907195335	12.1433657945771	12.1609421129858	12.4887106368871	12.272476376686	12.6429824519048	12.7095807995305	12.1687860012852	12.316227267794	11.5520412245765	12.7091258699341	11.53816920748	12.8187508975192	12.8669519535308	12.4550934458822	12.3761394254084	13.5242286591617	13.1575749066028	12.3626728962722	11.9281484103306	12.9290897355932	12.2721818985083	12.5058812856017	12.0578355577057	13.1929157677951	12.9795783334463	CG12532	AP-1-2beta	protein_coding	-0.705548291857151	-0.589894123496456	-0.73485947615326	-0.340014694300427	-0.511592254139804	-0.603919844301783	-0.457089158765584	-1.07006611136394	-0.352915357581026	0	0	0	-0.840801799043168	0	0	4	-2.03030189150687	-0.614724993698846	-1.88007062771055	2.83455078517114
NM_168086.2	FBgn0000038	3L	4429348	4429548	500	+	1	5	39	49	36	131	228	82	89	94	439	334	119	74	42	27	49	118	171	93	216	168	186	214	42	291	54	30	59	69	51	66	115	101	124	42	45	92	36	40	11	51	40	49	110	77	159	128	104	3	29	106	5	50	125	66	98	80	82	62	9.83513694906492	9.47795745524971	10.5946401096955	10.1072137983948	9.66680082452186	9.72090454738913	10.4528150285609	10.2064407649104	10.3099207261529	10.2710983450017	11.6262659654736	11.6836483420213	10.2628582171227	10.3643226610621	10.9605542113957	11.0438009955894	10.5900089339895	10.4006895642652	10.6601093175596	10.4098680753563	9.9538540829456	9.74824397270413	10.2057165883593	10.1646781399494	9.73297590842262	9.23437072134831	12.8020970910854	13.3470734238288	9.12408664184052	10.0933238086741	12.2964263276574	12.3942517912738	9.98690765965223	10.6823235558891	13.9480051806381	14.1635637455666	9.48869128452786	9.649200649789	10.6326392972214	10.7541726743107	9.71687774730051	10.1308943617117	10.673077777456	10.8655522266456	12.5049601045101	12.1509053366205	11.9092793771106	11.8322780103598	CG11348	nAChRbeta1	protein_coding	0	0	1.79184310335906	0.574584297342511	1.10552398187625	0.447988963289945	-0.513669969130969	0	0	0	0	0	0	0	0	6	1.79184310335906	2.12809724250871	-0.513669969130969	2.82902039897481
NR_124614.1	NA	2R	18231028	18231228	500	-	1	16	63	18	83	83	29	29	62	43	83	98	261	251	236	151	226	176	285	110	407	473	319	266	157	365	317	130	320	310	105	56	155	107	102	25	437	626	711	530	409	383	552	230	1197	860	888	817	55	9	14	11	3	22	65	27	35	63	59	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	-0.352216348668531	-0.189889252206091	-0.295789397798026	-1.17588629219276	0	-1.41981301435293	-0.0520471414242471	-0.415653944155943	-0.217777939300752	0	0	0	5	0.685479024880942	-0.837894998672648	-2.59569930654569	2.81240189381855
NM_057971.6	FBgn0023180	2R	9846285	9846485	500	-	938	961	369	498	472	632	1435	1689	984	856	565	575	379	475	451	198	145	166	462	169	450	586	376	285	170	505	118	140	183	54	229	75	86	76	60	26	121	286	130	150	206	182	236	112	457	327	405	426	65	43	15	46	61	20	54	16	36	30	34	23	10.0570868320237	10.052205375532	10.0815570399171	10.4942673342633	9.86758423458219	9.9787011197275	10.3072364492723	10.4241301096321	9.85125393667599	9.73647627152056	9.77704824941571	9.87528792908499	9.79095507593917	9.6621264464301	9.90781937199762	9.97972045822441	9.79595032768445	9.83137368330845	9.8950230765552	9.8661138678518	9.90221417111303	9.78946546695055	9.94972890484692	10.0254168128872	9.97060085939205	9.67242511470974	9.43684825078951	9.27597065431882	9.49370508110452	9.65057464358312	9.2427370971396	9.5542794557663	9.64617380581546	9.8682068719655	9.35251862561504	9.38159761329541	9.80943348808359	9.77833074937718	9.3696046002911	9.64392778561862	9.81159691968445	9.77583372921052	9.6841341244542	9.74616366663641	9.67621174762578	9.66101105639935	9.26188666423172	9.38598563938077	CG1584	Orc6	protein_coding	-0.63469884597741	-0.630386849832365	-0.429727481302656	-0.429322776214565	-0.576793182150692	0.249729640164812	-0.659261340549443	-1.08503735306062	0	0.281547670745196	0.313729556275632	-0.225584597066098	0	0	0	5	-2.06450580706716	-0.756386318200445	-1.74429869361006	2.80657841905489
NR_133236.1	NA	3L	14054104	14054304	500	-	341	260	276	239	268	420	902	1534	1139	1042	1063	715	355	578	554	86	246	379	653	276	977	778	907	586	1284	1650	2185	1114	1188	1660	3858	1562	2572	1743	1361	411	1220	1578	1363	794	1185	871	1288	496	1960	1460	1847	1853	42	86	12	57	112	39	57	35	57	66	38	34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.654725215452014	0.324747258921603	0	0.0423477725036202	0.488164297081722	0.413261047042772	1.15365453365578	0	0.295473851155842	-0.300542980042313	-0.458772180062571	-0.470986115765349	0	0	0	1	2.20977375024385	0.943773116628114	1.44912838481162	2.8060258014857
NM_001144748.2	FBgn0261461	X	19153258	19153458	500	-	72	108	78	61	634	559	395	334	440	392	709	793	340	241	236	33	177	152	366	125	409	414	342	259	216	434	259	232	168	402	145	79	211	134	281	91	392	510	431	315	333	234	389	142	644	602	562	503	12	43	10	61	98	23	46	11	27	36	34	25	12.0469702596765	12.0042781783352	12.5388910633275	12.9908640866812	12.4909125524493	12.5509219529065	12.2936843714883	12.1389752389068	12.5530841941503	12.419608295211	12.5979969222874	12.5865955968627	12.520728017532	12.4374989733486	12.2642609765091	12.2650233412921	12.6777848078333	12.7968649357977	11.8345113934349	11.9967479615282	12.5749210099679	12.4606276729262	12.2820170206806	11.7194667831901	12.2767519364344	12.719797788232	11.723282762121	12.2849951360412	13.3784632760161	12.9511068087445	12.0155607879966	11.9308627603741	14.8142574857014	13.17282753935	12.2828706348191	12.4866995751886	12.3028083650347	12.3684863747828	14.4821594335195	14.1833734754517	12.9081728076276	12.8799308830125	13.7558207582072	13.6240220444461	13.8708903960055	13.2469857574139	15.0538610386807	14.8130500400807	CG42274	RhoGAP18B	protein_coding	0.67367371146523	0.818892278516198	0	-0.253470560005571	0.664840890530743	0.0287048319738556	-1.05484117446494	0	0.433658881871055	-0.420533974066822	-0.374930366386658	-0.407196379171884	0	0	0	1	2.69522670960679	0.440075162499028	-0.621182292593885	2.80067502674955
NM_080483.3	FBgn0000261	3L	18822603	18822803	500	+	147	72	120	85	206	654	533	526	369	394	1102	891	381	312	431	193	409	349	550	157	452	502	529	705	39	231	53	30	131	43	45	29	40	49	51	23	223	272	234	395	241	148	335	100	558	421	378	364	35	25	35	43	1	20	50	10	52	33	52	18	11.1836324476022	11.2453880099295	10.8292105599703	10.6836150826196	11.0458056173982	11.0102478231807	10.6269577817547	10.706400609456	11.4427798760386	11.3154562604749	11.2423334447931	11.2484695272029	11.0348142206176	10.9637679386242	10.8938022829602	10.6547761010168	11.6420334978505	11.6708643179065	11.2668519937505	11.1106944564196	11.38736967033	11.3652003141719	10.996833996523	10.8633151461403	11.0539301119758	11.2321317050899	10.8835318289341	11.0729408128132	11.8470937649973	11.7390800184637	11.0818049158945	10.9501395313656	12.5973280905669	12.0043804178654	10.7654053259756	10.9234876109229	11.1186456776205	10.9283187039349	11.6623532563552	11.0828985166071	11.1670538876907	11.0335982969425	11.1682553232669	10.9899857532608	11.8869345184352	12.0699893387907	10.8720226404698	11.3165027937409	CG6871	Cat	protein_coding	0.940004545877856	0.115976707417921	0.792307532577411	-0.0301708521911978	-0.64590836731188	-0.110875606199162	0	0	0	0.103195005189199	-0.555004215195344	-0.382916371802299	0	0	0	5	2.68301436768163	-0.78695482570224	0	2.79604434780318
NM_079349.3	FBgn0026320	3L	14969343	14969543	500	+	45	60	83	113	182	277	266	160	316	268	357	324	75	75	161	39	121	158	240	65	363	312	253	214	50	379	136	145	166	342	127	105	236	303	185	66	75	274	232	153	202	159	158	64	352	263	342	302	136	92	59	119	125	228	116	80	182	171	271	198	14.7556107099461	14.8336426404868	15.0063118315146	15.2514196452953	14.8449636280093	15.1530584669276	15.0060139557082	15.2059041795906	13.9539931175007	13.7813123678286	13.8772543075653	13.9838855275993	14.0442210842918	13.936919554579	13.6334185577982	13.6059437701619	13.9756393288122	14.198302649024	12.6830441587578	13.2163362858367	14.1940417936705	14.6924992090303	13.1886617746813	12.9246191995289	14.777111658968	14.375060445937	12.2070416939471	11.8290057847529	14.1448190602642	13.6616191373547	11.7667964753219	10.2757575365618	11.76575404938	11.1107016260291	9.84952373136049	9.89818418378054	15.2114238950023	14.9879169833671	13.5074305816377	13.0556508356282	14.6734878433448	14.4403081689877	12.8757298599575	11.9485751010893	11.0908125062468	11.0261434667655	10.0471714999283	10.4448055000901	CG5185	Tom	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0.479661733587183	1.15701217137645	0.162974235789754	3	0	-2.79368607634008	0	2.79368607634008
NR_133068.1	NA	2L	7094514	7094714	500	+	11	21	18	28	1	10	16	20	14	12	39	42	83	93	81	69	52	119	264	118	268	237	224	169	31	119	31	54	95	19	34	21	28	23	35	18	150	178	97	108	89	182	286	104	589	428	461	435	87	4	93	78	36	61	71	34	81	90	68	63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	1.18190109928873	0.283536874357522	0.36805122317545	0	0	0	0.579947282044702	1.14420323252936	0.382570248425596	0	0	0	2	-2.10672076299966	1.8334891968217	0	2.79283995390279
NR_124554.1	NA	2R	15025103	15025303	500	+	26	23	46	56	9	14	34	29	64	57	97	66	213	209	184	52	72	200	295	118	490	376	424	250	192	392	247	219	240	473	1016	483	1117	518	506	160	297	394	298	290	340	290	468	178	718	547	630	705	236	166	112	124	209	129	169	121	133	128	131	105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.000625882081008641	0.753362911457208	0.466725423475515	1.82012085496718	0	0.926440003042871	0.259574104332696	-0.0499262438835627	-0.240874138184164	0.259502624613044	0.233251791671894	0.00170296507375375	6	0.0312262777350307	0.4947080090569	2.74656085801005	2.79093311302853
NM_057773.4	FBgn0014861	3R	8264969	8265169	500	+	1361	1448	946	1053	2215	1590	2394	2978	2351	2433	1937	1798	782	1347	1114	756	571	318	884	265	1050	1245	791	572	663	1083	749	608	209	415	767	393	552	498	191	79	158	502	249	195	234	264	281	112	478	415	638	740	21	1	42	53	102	26	63	40	63	29	51	24	12.4455860412546	12.5252798243522	12.4807019376342	12.7844518243314	11.7933507937083	11.7377615100626	12.8014829347317	12.5052926475778	11.7007756971232	11.5012231565789	11.2549974923022	11.3584742523169	11.3306436338154	11.4746197589381	11.3996423577519	11.5826036367855	11.2642335852589	11.2819807023746	11.7132347851887	11.7700318376221	11.5721567701988	11.8626754487142	11.9249962006346	11.9544293550443	11.8881232623649	11.5953299155763	10.6558116540159	10.6066855621791	10.8526203368184	10.8200317320194	10.4973393634544	10.4091868500247	10.5057261420631	10.6711818685	9.84759163627266	9.92779328589889	11.9944735024244	11.9489228122523	11.0246573254763	11.0140138878764	11.3851309519005	11.2091185069314	11.3947537501631	10.9027052780767	10.269910971162	10.385781894638	9.58122974352818	9.95676054349902	CG7538	Mcm2	protein_coding	-0.420451029579897	-0.48087634134083	-0.561224505268729	-0.940534821072247	-1.10339353561148	-0.230715181582997	-0.187013003761837	-0.741822292633576	-0.0914697836502305	-0.229368261169266	-0.119700708846962	0.136944308971195	0	0	0	5	-1.25042721514442	-2.27464353826672	-1.02030508004564	2.78901306969317
NR_073963.1	NA	3L	20913505	20913705	500	-	35	36	34	22	28	6	15	26	19	17	40	47	139	87	144	106	128	141	234	100	407	379	349	228	32	167	95	13	99	9	68	26	52	40	99	13	45	96	39	52	52	77	115	61	344	188	300	275	252	108	58	236	168	148	101	66	103	93	159	99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.615171385498977	0.231748581087443	0.25581574704466	0	0	0	0	1.34155115240347	0.822980270212611	-0.653922063480174	0	-0.0892339128901445	2	-2.16453142261608	1.75665777711125	0	2.78765902243762
NM_001260216.2	FBgn0000014	3R	16829849	16830049	500	-	99	116	68	111	215	218	395	371	342	424	346	266	190	171	94	5	76	99	157	68	149	192	151	152	134	377	42	22	255	124	271	128	245	166	91	50	174	305	215	166	110	154	279	121	417	338	326	345	1642	359	590	678	269	934	1233	735	825	658	932	669	13.6877246045198	13.4496632818303	14.7334282771683	14.9936919153533	14.741552806341	14.7302346867434	15.6469473817807	15.4450431306746	13.5511999745439	13.4202145448	14.2403906668398	14.4958728129356	13.9437245606634	13.8216493949896	14.000935341731	14.1557094462655	13.8976802305513	14.335463172424	13.8500118864959	14.2407652834988	14.1275616957259	14.2571839905597	14.2468897769399	13.9371403987583	14.3479840437737	14.4632644788833	15.2556242362735	15.754806337372	14.5869241430111	14.2780372737391	15.0425739246028	14.9355013204054	13.2902171516782	12.5886098575398	15.1926171359174	15.7301836775743	14.7425957387447	14.7931514251578	14.4436578299676	14.0543206639759	14.4011330126995	14.3073356893596	14.0012436860986	13.3217268307881	14.1858752693757	14.1187219000426	13.9307009056643	14.1023310049932	CG10325	abd-A	protein_coding	0.487900955010253	0.384848023536952	-0.0142799080373941	-0.630120060041238	0	-0.0319041206340114	0.193116397429355	2.3432227908914	-0.328923909814329	0.177796411652793	-0.147743138590178	0.0108078875241482	0.191162186921193	0.316817906078595	-0.101626855284509	3	0.817607909923048	-1.48682217975363	2.20741527850643	2.78420636813432
NM_001272939.2	FBgn0002543	2L	1420253	1420453	500	-	986	1022	764	1046	2565	2137	2291	2676	2336	2629	2033	1877	442	644	724	256	522	402	615	196	798	899	576	528	2416	3272	3208	1623	1404	2131	2390	1249	2094	1795	970	327	52	114	88	58	56	49	63	52	181	157	202	249	75	160	26	78	548	41	92	42	91	64	89	61	15.7601491447571	15.8138376638282	16.2258809920571	16.3826693272105	15.9730765566553	15.8604674651262	16.6884983708332	16.4918170192056	14.833853355267	14.6727350459188	14.4098533446471	14.677618624487	14.9290509153196	14.9612210223169	14.7520149372863	14.9177301275044	14.8029036617435	15.1435676596537	15.1968000406153	15.3431009396885	15.3855989061254	15.5835221885726	15.88792066039	15.5956321901088	15.7367215921181	16.0298446436044	15.3241557493732	15.8151715252128	15.6053059426076	14.8413017870487	15.9338722685013	14.7710553816895	14.1444861048873	13.3453128222908	13.6916320847266	14.2513974108003	16.0668505650078	15.9838420913339	14.7192084955796	14.23557819052	15.6933769794395	15.2745311489264	14.5453753888432	13.5001250646874	13.7358871306073	13.9825603804949	13.8750567265017	13.6134261566391	CG5481	lea	protein_coding	-0.0460715213766119	-0.267842209260493	-0.788104444784534	-0.452691264715827	-0.392294546811387	-0.576033392526863	-0.29985950164446	-0.634816482067656	-0.4224771431941	0	0.0927735043388578	0.776376278809974	0	0	0	5	-1.97116795857047	-1.42101920405408	-1.35715312690622	2.78328282951206
NM_001299131.1	FBgn0260228	2L	18810786	18810986	500	-	41	39	36	43	21	15	27	20	27	29	52	31	108	82	104	69	58	101	237	101	312	236	263	171	16	222	56	13	89	44	68	27	35	39	72	17	88	239	147	101	131	127	339	116	435	378	433	433	1047	137	532	621	622	532	680	494	422	531	558	404	8.97825866596266	9.05315802311899	9.08710377977969	8.65618591955091	8.97323414135176	9.08003334339366	8.88338549578219	9.10331092573706	9.36553667845265	9.39601715164665	9.64271439395678	9.40226859127166	9.53425604310984	9.64757536428941	9.73096520853447	9.57873228832209	9.62310407805295	9.11489154170695	9.29240561820569	9.167659343803	9.21406536229729	9.28504822689082	9.0103763952353	9.3443402600152	9.30392737921309	8.97439034164139	9.336875095016	8.90626332357959	8.91477403448858	9.53102224213157	8.93936785024493	9.58515321102576	9.38481537443424	9.70715578937253	9.61915060929113	9.31765953791175	8.8851896059008	9.03035992798632	9.06368615409565	9.44866451290243	9.299655942328	9.52798556551771	9.48645210711006	9.85856277043425	9.33777932037836	9.47865015161852	9.39125354584498	9.47725563283376	CG42502	CG42502	protein_coding	0	0	0	0.881423238301618	0.276863041072706	0.60705090934552	0	0	0	0.930500559024834	0.592845213742354	0.421215957701596	0.138243310136811	-0.180918128106204	-0.0237604027462637	2	-1.94456173046878	1.98893013479544	0	2.78157570536938
NM_079226.3	FBgn0045759	3L	6990621	6990821	500	+	43	41	42	20	20	22	26	24	30	34	54	46	37	59	60	55	46	42	126	50	135	128	111	74	31	190	33	55	7	58	48	21	48	79	55	21	66	131	62	72	78	126	90	80	299	230	302	292	567	141	223	349	260	898	486	327	567	514	1016	661	10.9086479137102	10.8389203449277	9.56779617315622	9.27492236006467	12.1914391036871	12.4093936962012	10.0247367179199	9.98086889341575	10.8264107561252	10.7999133361762	10.2738986157671	10.1943172350891	11.7092834902404	11.8265964165348	10.7583893771288	10.6160279450105	10.854507892027	11.1579798550903	9.87206074640134	9.75815401069172	11.4284110138191	11.8332747904706	10.1538974113793	10.1646703403742	12.0708754896013	11.7034997092672	10.0805559498958	9.88605017040172	11.0073042177083	10.8483259578703	9.73153440537559	10.3865155295443	10.1263498467927	10.6373083794228	9.65843743632905	9.56714192837229	12.2124247892463	12.43546949454	9.89209790903691	10.3638176043857	11.5338542220416	11.5638158395326	10.091085987639	10.5355246038884	10.1127620966607	10.3091270863579	9.56091426218049	9.57393843382054	CG18647	bin	protein_coding	0	0	0	0	0	0	0	0	0	0	0.818266646442747	0.205039003786505	0.47456926442329	1.05468055252668	0.0132937016733205	2	-1.02330565022925	-2.58393036947665	0	2.7791816435949
NM_079598.3	NA	3R	11694111	11694311	500	-	11	19	58	81	28	6	64	39	41	28	80	86	102	40	101	1	70	110	161	57	229	167	268	186	48	154	84	49	1	23	57	38	39	64	78	21	190	494	249	225	429	286	244	122	561	460	772	815	168	166	66	111	85	277	225	151	219	289	379	270	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	1.23936770097028	0.495280285434605	0	0	0	-0.364427268535008	-0.0356112640233707	-0.167091376921241	1.11326628059568	1.66722059977171	0.348569487574437	6	0.56712990947962	-2.71305949373421	0	2.77170130980373
NM_079598.3	FBgn0037937	3R	11694111	11694311	500	-	11	19	58	81	28	6	64	39	41	28	80	86	102	40	101	1	70	110	161	57	229	167	268	186	48	154	84	49	1	23	57	38	39	64	78	21	190	494	249	225	429	286	244	122	561	460	772	815	168	166	66	111	85	277	225	151	219	289	379	270	9.07731902516693	8.97177284519844	9.33032854531585	9.13908864887651	9.01480627884132	9.26532911587747	9.02234373930232	9.35304638966624	9.26469003261759	9.35388693408459	10.3259974760249	10.3170787757891	9.67141300683089	9.41710580851022	10.022550722591	9.83865887071637	9.51969470913065	9.09877005107211	10.1080283501215	10.4193148297458	9.34054000879718	9.28325434214311	9.78803399427332	9.78909816667838	9.25091308447896	8.77825613790045	11.7131476273479	10.9853136325324	9.0720322406078	9.36724757484597	11.2202259239464	11.1815216282717	9.51373766781911	9.84306581891219	10.195565780857	10.2794942479778	9.05830348274629	9.20540676557282	9.18204058489068	9.4054184817507	9.38222121581768	9.52042324879316	9.50230171995021	9.88447361176796	9.67605113252471	10.0059114758268	9.43534174084838	9.57843449661183	CG6913	Fer3	protein_coding	0	0	0	0	1.23936770097028	0.495280285434605	0	0	0	-0.364427268535008	-0.0356112640233707	-0.167091376921241	1.11326628059568	1.66722059977171	0.348569487574437	6	0.56712990947962	-2.71305949373421	0	2.77170130980373
NM_078768.4	FBgn0000320	2L	6546776	6546976	500	-	45	48	56	47	129	102	139	165	130	62	183	170	134	78	61	151	143	93	111	51	174	128	122	45	18	252	80	24	106	88	75	18	32	43	52	22	707	1020	992	697	792	534	1009	333	1675	1362	1161	1189	3347	471	713	1065	677	990	1728	1207	915	738	1007	764	12.4813262650934	12.4457138952095	12.1081191016698	12.1824876857699	12.4799118256024	12.525313218952	11.8574487786585	11.7616089183257	11.7324886482938	11.7713411734985	10.9728516036986	10.8615753158041	11.9144493591697	12.2048549207571	11.0820306054435	11.1143373919824	11.6693073629682	11.8845043250963	11.571123913614	11.457190641707	12.4779121172778	12.8306411635098	11.7844642723289	11.5651330028027	12.5821013667125	12.0191363712752	11.494760484597	11.3713074858056	12.1029486787421	11.7809066065894	11.3851679493538	10.8800747779793	10.4805183308748	10.4541075948421	10.9437566316386	10.7993139487124	12.7762033637124	12.6593064371804	11.5303755982081	11.4250472641977	12.0973258585304	11.8061989051611	11.0851862615441	10.8928098679294	10.8175014392948	10.5363584045157	10.3691235227029	10.6203336592406	CG9554	eya	protein_coding	0.354964036892336	0	0.0872329156755785	0	-1.26782195713446	-1.37124566661686	0	0	0	-0.0286407750231172	-0.280483998319327	-0.491257560712295	-0.223107792095351	0.0243270175676771	-0.0351598439138979	5	1.24257928662265	-2.46461386679132	0	2.76013130048622
